Well,Run,Voltage,Cal 1,Cal2,Cal3
G2,35,0.423882,7.34E-07,6.98E-07,7.64E-07
G2,36,0.423882,7.33E-07,6.99E-07,7.60E-07
G2,37,0.428717,7.31E-07,6.97E-07,7.59E-07
G2,38,0.419047,7.30E-07,6.97E-07,7.56E-07
G2,39,0.423882,7.29E-07,6.94E-07,7.56E-07
G2,40,0.423882,7.28E-07,6.93E-07,7.57E-07
G2,41,0.317509,3.57E-07,3.86E-07,4.34E-07
G3,1,0.375531,3.32E-06,3.13E-06,3.70E-06
G3,2,0.380366,3.28E-06,3.33E-06,3.15E-06
G3,3,0.380366,3.26E-06,3.36E-06,3.13E-06
G3,4,0.385201,3.24E-06,3.35E-06,3.11E-06
G3,5,0.385201,3.23E-06,3.35E-06,3.10E-06
G3,6,0.390036,3.23E-06,3.34E-06,3.08E-06
G3,7,0.390036,3.22E-06,3.33E-06,3.07E-06
G3,8,0.394871,3.21E-06,3.32E-06,3.06E-06
G3,9,0.394871,3.21E-06,3.32E-06,3.05E-06
G3,10,0.394871,3.20E-06,3.31E-06,3.04E-06
G3,11,0.399706,1.83E-06,1.84E-06,1.78E-06
G3,12,0.399706,1.82E-06,1.83E-06,1.76E-06
G3,13,0.404542,1.81E-06,1.82E-06,1.75E-06
G3,14,0.404542,1.81E-06,1.82E-06,1.74E-06
G3,15,0.404542,1.81E-06,1.82E-06,1.74E-06
G3,16,0.404542,1.80E-06,1.81E-06,1.73E-06
G3,17,0.404542,1.80E-06,1.81E-06,1.73E-06
G3,18,0.404542,1.80E-06,1.81E-06,1.72E-06
G3,19,0.404542,1.79E-06,1.81E-06,1.72E-06
G3,20,0.404542,1.79E-06,1.80E-06,1.71E-06
G3,21,0.404542,1.10E-06,1.07E-06,1.11E-06
G3,22,0.409377,1.09E-06,1.06E-06,1.09E-06
G3,23,0.409377,1.08E-06,1.06E-06,1.08E-06
G3,24,0.409377,1.08E-06,1.05E-06,1.08E-06
G3,25,0.409377,1.08E-06,1.05E-06,1.07E-06
G3,26,0.414212,1.08E-06,1.05E-06,1.07E-06
G3,27,0.414212,1.08E-06,1.05E-06,1.07E-06
G3,28,0.409377,1.08E-06,1.05E-06,1.07E-06
G3,29,0.414212,1.07E-06,1.04E-06,1.07E-06
G3,30,0.414212,1.07E-06,1.04E-06,1.07E-06
G3,31,0.419047,7.45E-07,6.95E-07,7.70E-07
G3,32,0.423882,7.31E-07,6.84E-07,7.52E-07
G3,33,0.419047,7.26E-07,6.80E-07,7.48E-07
G3,34,0.414212,7.25E-07,6.79E-07,7.46E-07
G3,35,0.419047,7.24E-07,6.78E-07,7.44E-07
G3,36,0.419047,7.23E-07,6.77E-07,7.43E-07
G3,37,0.419047,7.23E-07,6.74E-07,7.42E-07
G3,38,0.419047,7.21E-07,6.73E-07,7.39E-07
G3,39,0.419047,7.22E-07,6.73E-07,7.38E-07
G3,40,0.419047,7.22E-07,6.72E-07,7.38E-07
G3,41,0.303003,3.43E-07,3.68E-07,3.64E-07
G4,1,0.394871,3.20E-06,3.12E-06,3.98E-06
G4,2,0.399706,3.18E-06,3.31E-06,3.13E-06
G4,3,0.399706,3.16E-06,3.34E-06,3.13E-06
G4,4,0.404542,3.14E-06,3.34E-06,3.11E-06
G4,5,0.404542,3.14E-06,3.34E-06,3.10E-06
G4,6,0.404542,3.14E-06,3.33E-06,3.10E-06
G4,7,0.404542,3.13E-06,3.33E-06,3.09E-06
G4,8,0.409377,3.13E-06,3.32E-06,3.08E-06
G4,9,0.409377,3.13E-06,3.31E-06,3.07E-06
G4,10,0.409377,3.12E-06,3.31E-06,3.07E-06
G4,11,0.414212,1.79E-06,1.86E-06,1.78E-06
G4,12,0.414212,1.78E-06,1.85E-06,1.76E-06
G4,13,0.419047,1.77E-06,1.84E-06,1.76E-06
G4,14,0.419047,1.77E-06,1.84E-06,1.75E-06
G4,15,0.419047,1.77E-06,1.83E-06,1.74E-06
G4,16,0.423882,1.76E-06,1.84E-06,1.74E-06
G4,17,0.419047,1.76E-06,1.83E-06,1.73E-06
G4,18,0.419047,1.76E-06,1.83E-06,1.73E-06
G4,19,0.419047,1.76E-06,1.82E-06,1.72E-06
G4,20,0.419047,1.76E-06,1.82E-06,1.72E-06
G4,21,0.423882,1.09E-06,1.09E-06,1.08E-06
G4,22,0.423882,1.07E-06,1.08E-06,1.06E-06
G4,23,0.423882,1.07E-06,1.07E-06,1.06E-06
G4,24,0.428717,1.07E-06,1.07E-06,1.05E-06
G4,25,0.428717,1.06E-06,1.07E-06,1.05E-06
G4,26,0.423882,1.06E-06,1.07E-06,1.05E-06
G4,27,0.433553,1.06E-06,1.06E-06,1.04E-06
G4,28,0.433553,1.06E-06,1.07E-06,1.04E-06
G4,29,0.433553,1.06E-06,1.06E-06,1.04E-06
G4,30,0.428717,1.06E-06,1.06E-06,1.04E-06
G4,31,0.438388,7.40E-07,7.11E-07,7.48E-07
G4,32,0.438388,7.28E-07,6.99E-07,7.29E-07
G4,33,0.438388,7.24E-07,6.96E-07,7.24E-07
G4,34,0.438388,7.23E-07,6.93E-07,7.21E-07
G4,35,0.438388,7.22E-07,6.93E-07,7.21E-07
G4,36,0.438388,7.19E-07,6.90E-07,7.19E-07
G4,37,0.438388,7.20E-07,6.91E-07,7.17E-07
G4,38,0.438388,7.20E-07,6.90E-07,7.16E-07
G4,39,0.433553,7.18E-07,6.89E-07,7.15E-07
G4,40,0.443223,7.17E-07,6.90E-07,7.15E-07
G4,41,0.254652,3.36E-07,3.73E-07,4.39E-07
G5,1,0.390036,3.24E-06,3.13E-06,3.86E-06
G5,2,0.399706,3.21E-06,3.32E-06,3.10E-06
G5,3,0.399706,3.20E-06,3.34E-06,3.08E-06
G5,4,0.399706,3.18E-06,3.34E-06,3.06E-06
G5,5,0.404542,3.17E-06,3.33E-06,3.05E-06
G5,6,0.404542,3.16E-06,3.33E-06,3.04E-06
G5,7,0.404542,3.15E-06,3.32E-06,3.03E-06
G5,8,0.409377,3.14E-06,3.32E-06,3.02E-06
G5,9,0.409377,3.14E-06,3.31E-06,3.01E-06
G5,10,0.409377,3.13E-06,3.30E-06,3.00E-06
G5,11,0.414212,1.80E-06,1.84E-06,1.74E-06
G5,12,0.419047,1.78E-06,1.82E-06,1.72E-06
G5,13,0.419047,1.78E-06,1.82E-06,1.71E-06
G5,14,0.419047,1.77E-06,1.82E-06,1.71E-06
G5,15,0.419047,1.77E-06,1.81E-06,1.71E-06
G5,16,0.419047,1.76E-06,1.81E-06,1.70E-06
G5,17,0.419047,1.76E-06,1.81E-06,1.70E-06
G5,18,0.419047,1.76E-06,1.80E-06,1.69E-06
G5,19,0.419047,1.76E-06,1.80E-06,1.69E-06
G5,20,0.419047,1.75E-06,1.80E-06,1.69E-06
G5,21,0.423882,1.09E-06,1.09E-06,1.07E-06
G5,22,0.423882,1.08E-06,1.08E-06,1.05E-06
G5,23,0.423882,1.07E-06,1.08E-06,1.05E-06
G5,24,0.423882,1.07E-06,1.08E-06,1.05E-06
G5,25,0.423882,1.07E-06,1.07E-06,1.04E-06
G5,26,0.423882,1.07E-06,1.08E-06,1.04E-06
G5,27,0.428717,1.06E-06,1.07E-06,1.04E-06
G5,28,0.428717,1.07E-06,1.07E-06,1.04E-06
G5,29,0.428717,1.06E-06,1.07E-06,1.04E-06
G5,30,0.423882,1.06E-06,1.07E-06,1.03E-06
G5,31,0.433553,7.44E-07,7.25E-07,7.42E-07
G5,32,0.433553,7.29E-07,7.13E-07,7.23E-07
G5,33,0.438388,7.27E-07,7.11E-07,7.19E-07
G5,34,0.433553,7.25E-07,7.09E-07,7.17E-07
G5,35,0.438388,7.24E-07,7.07E-07,7.15E-07
G5,36,0.433553,7.23E-07,7.05E-07,7.14E-07
G5,37,0.438388,7.22E-07,7.05E-07,7.15E-07
G5,38,0.438388,7.23E-07,7.04E-07,7.13E-07
G5,39,0.438388,7.21E-07,7.02E-07,7.14E-07
G5,40,0.433553,7.22E-07,7.02E-07,7.13E-07
G5,41,0.317509,3.50E-07,4.12E-07,4.52E-07
G6,1,0.399706,3.18E-06,3.75E-06,3.70E-06
G6,2,0.404542,3.18E-06,1.51E-06,3.20E-06
G6,3,0.404542,3.15E-06,1.01E-06,3.18E-06
G6,4,0.409377,3.13E-06,8.96E-07,3.16E-06
G6,5,0.409377,3.13E-06,7.84E-07,3.15E-06
G6,6,0.409377,3.12E-06,7.28E-07,3.14E-06
G6,7,0.409377,3.11E-06,7.28E-07,3.13E-06
G6,8,0.414212,3.10E-06,6.72E-07,3.12E-06
G6,9,0.414212,3.10E-06,6.72E-07,3.11E-06
G6,10,0.414212,3.09E-06,6.16E-07,3.10E-06
G6,11,0.419047,1.76E-06,5.60E-07,1.80E-06
G6,12,0.423882,1.74E-06,5.04E-07,1.78E-06
G6,13,0.419047,1.73E-06,5.04E-07,1.77E-06
G6,14,0.419047,1.73E-06,5.04E-07,1.76E-06
G6,15,0.419047,1.73E-06,5.04E-07,1.76E-06
G6,16,0.423882,1.72E-06,5.04E-07,1.76E-06
G6,17,0.423882,1.72E-06,5.04E-07,1.76E-06
G6,18,0.423882,1.72E-06,4.48E-07,1.75E-06
G6,19,0.423882,1.71E-06,4.48E-07,1.74E-06
G6,20,0.423882,1.71E-06,4.48E-07,1.74E-06
G6,21,0.433553,1.05E-06,3.92E-07,1.10E-06
G6,22,0.428717,1.04E-06,4.48E-07,1.08E-06
G6,23,0.433553,1.03E-06,1.17E-06,1.08E-06
G6,24,0.433553,1.03E-06,3.92E-07,1.07E-06
G6,25,0.433553,1.03E-06,4.48E-07,1.07E-06
G6,26,0.433553,1.03E-06,1.15E-06,1.07E-06
G6,27,0.428717,1.03E-06,1.15E-06,1.07E-06
G6,28,0.438388,1.02E-06,1.15E-06,1.07E-06
G6,29,0.433553,1.02E-06,1.15E-06,1.06E-06
G6,30,0.428717,1.02E-06,1.14E-06,1.06E-06
G6,31,0.438388,7.27E-07,8.03E-07,7.56E-07
G6,32,0.438388,7.14E-07,7.93E-07,7.39E-07
G6,33,0.438388,7.12E-07,7.91E-07,7.35E-07
G6,34,0.443223,7.11E-07,7.89E-07,7.31E-07
G6,35,0.438388,7.10E-07,7.88E-07,7.30E-07
G6,36,0.438388,7.09E-07,7.85E-07,7.28E-07
G6,37,0.443223,7.07E-07,7.83E-07,7.29E-07
G6,38,0.443223,7.07E-07,7.81E-07,7.28E-07
G6,39,0.438388,7.06E-07,7.79E-07,7.27E-07
G6,40,0.438388,7.05E-07,7.77E-07,7.26E-07
G6,41,0.428717,4.19E-07,3.36E-07,4.96E-07
G7,1,0.385201,3.35E-06,3.19E-06,3.24E-06
G7,2,0.390036,3.32E-06,3.37E-06,3.20E-06
G7,3,0.390036,3.29E-06,3.39E-06,3.18E-06
G7,4,0.394871,3.27E-06,3.39E-06,3.16E-06
G7,5,0.399706,3.27E-06,3.39E-06,3.15E-06
G7,6,0.399706,3.25E-06,3.38E-06,3.14E-06
G7,7,0.404542,3.25E-06,3.37E-06,3.13E-06
G7,8,0.404542,3.24E-06,3.36E-06,3.12E-06
G7,9,0.404542,3.24E-06,3.35E-06,3.11E-06
G7,10,0.404542,3.23E-06,3.35E-06,3.11E-06
G7,11,0.409377,1.82E-06,1.88E-06,1.76E-06
G7,12,0.409377,1.81E-06,1.87E-06,1.74E-06
G7,13,0.414212,1.80E-06,1.86E-06,1.73E-06
G7,14,0.414212,1.79E-06,1.86E-06,1.73E-06
G7,15,0.414212,1.79E-06,1.85E-06,1.72E-06
G7,16,0.414212,1.79E-06,1.85E-06,1.72E-06
G7,17,0.414212,1.79E-06,1.85E-06,1.72E-06
G7,18,0.419047,1.78E-06,1.84E-06,1.72E-06
G7,19,0.414212,1.78E-06,1.84E-06,1.71E-06
G7,20,0.414212,1.78E-06,1.84E-06,1.71E-06
G7,21,0.419047,1.11E-06,1.10E-06,1.07E-06
G7,22,0.419047,1.10E-06,1.09E-06,1.06E-06
G7,23,0.423882,1.09E-06,1.09E-06,1.05E-06
G7,24,0.423882,1.09E-06,1.08E-06,1.05E-06
G7,25,0.423882,1.09E-06,1.08E-06,1.05E-06
G7,26,0.423882,1.09E-06,1.08E-06,1.04E-06
G7,27,0.423882,1.08E-06,1.08E-06,1.04E-06
G7,28,0.423882,1.08E-06,1.07E-06,1.04E-06
G7,29,0.423882,1.08E-06,1.07E-06,1.04E-06
G7,30,0.419047,1.08E-06,1.07E-06,1.04E-06
G7,31,0.428717,7.54E-07,7.21E-07,7.39E-07
G7,32,0.428717,7.42E-07,7.10E-07,7.24E-07
G7,33,0.428717,7.38E-07,7.06E-07,7.20E-07
G7,34,0.433553,7.35E-07,7.04E-07,7.19E-07
G7,35,0.428717,7.35E-07,7.00E-07,7.17E-07
G7,36,0.428717,7.34E-07,7.00E-07,7.16E-07
G7,37,0.428717,7.34E-07,7.00E-07,7.16E-07
G7,38,0.433553,7.34E-07,6.97E-07,7.13E-07
G7,39,0.433553,7.33E-07,6.97E-07,7.14E-07
G7,40,0.423882,7.32E-07,6.96E-07,7.12E-07
G7,41,0.317509,3.43E-07,3.59E-07,4.15E-07
G8,1,0.399706,3.30E-06,3.21E-06,3.92E-06
G8,2,0.404542,3.25E-06,3.39E-06,3.21E-06
G8,3,0.404542,3.23E-06,3.41E-06,3.19E-06
G8,4,0.404542,3.22E-06,3.41E-06,3.17E-06
G8,5,0.409377,3.21E-06,3.40E-06,3.16E-06
G8,6,0.409377,3.21E-06,3.39E-06,3.15E-06
G8,7,0.409377,3.20E-06,3.38E-06,3.14E-06
G8,8,0.409377,3.20E-06,3.37E-06,3.12E-06
G8,9,0.409377,3.19E-06,3.37E-06,3.12E-06
G8,10,0.409377,3.18E-06,3.35E-06,3.11E-06
G8,11,0.414212,1.79E-06,1.85E-06,1.78E-06
G8,12,0.419047,1.77E-06,1.84E-06,1.76E-06
G8,13,0.419047,1.77E-06,1.83E-06,1.75E-06
G8,14,0.419047,1.76E-06,1.83E-06,1.75E-06
G8,15,0.414212,1.76E-06,1.82E-06,1.74E-06
G8,16,0.419047,1.76E-06,1.82E-06,1.74E-06
G8,17,0.419047,1.76E-06,1.82E-06,1.74E-06
G8,18,0.419047,1.75E-06,1.81E-06,1.73E-06
G8,19,0.419047,1.75E-06,1.81E-06,1.73E-06
G8,20,0.419047,1.75E-06,1.80E-06,1.72E-06
G8,21,0.423882,1.06E-06,1.07E-06,1.11E-06
G8,22,0.423882,1.05E-06,1.05E-06,1.09E-06
G8,23,0.423882,1.04E-06,1.05E-06,1.08E-06
G8,24,0.423882,1.04E-06,1.05E-06,1.08E-06
G8,25,0.423882,1.04E-06,1.04E-06,1.08E-06
G8,26,0.423882,1.04E-06,1.04E-06,1.08E-06
G8,27,0.423882,1.04E-06,1.04E-06,1.07E-06
G8,28,0.428717,1.03E-06,1.04E-06,1.07E-06
G8,29,0.423882,1.03E-06,1.04E-06,1.07E-06
G8,30,0.423882,1.03E-06,1.03E-06,1.07E-06
G8,31,0.433553,7.16E-07,6.99E-07,7.67E-07
G8,32,0.433553,7.03E-07,6.89E-07,7.50E-07
G8,33,0.428717,7.00E-07,6.85E-07,7.46E-07
G8,34,0.433553,6.98E-07,6.83E-07,7.44E-07
G8,35,0.433553,6.98E-07,6.81E-07,7.42E-07
G8,36,0.433553,6.99E-07,6.79E-07,7.40E-07
G8,37,0.438388,6.97E-07,6.78E-07,7.41E-07
G8,38,0.433553,6.96E-07,6.78E-07,7.39E-07
G8,39,0.433553,6.96E-07,6.77E-07,7.38E-07
G8,40,0.438388,6.96E-07,6.75E-07,7.37E-07
G8,41,0.341684,3.35E-07,2.94E-07,3.64E-07
G9,1,0.394871,3.38E-06,3.20E-06,3.92E-06
G9,2,0.399706,3.33E-06,3.40E-06,3.20E-06
G9,3,0.399706,3.31E-06,3.42E-06,3.17E-06
G9,4,0.399706,3.30E-06,3.41E-06,3.14E-06
G9,5,0.404542,3.29E-06,3.41E-06,3.13E-06
G9,6,0.404542,3.28E-06,3.39E-06,3.11E-06
G9,7,0.404542,3.28E-06,3.39E-06,3.10E-06
G9,8,0.409377,3.27E-06,3.37E-06,3.09E-06
G9,9,0.409377,3.27E-06,3.36E-06,3.07E-06
G9,10,0.409377,3.26E-06,3.35E-06,3.06E-06
G9,11,0.409377,1.82E-06,1.82E-06,1.72E-06
G9,12,0.414212,1.80E-06,1.81E-06,1.70E-06
G9,13,0.414212,1.80E-06,1.80E-06,1.69E-06
G9,14,0.414212,1.80E-06,1.80E-06,1.69E-06
G9,15,0.414212,1.79E-06,1.79E-06,1.68E-06
G9,16,0.419047,1.79E-06,1.79E-06,1.67E-06
G9,17,0.414212,1.79E-06,1.78E-06,1.67E-06
G9,18,0.419047,1.79E-06,1.78E-06,1.67E-06
G9,19,0.419047,1.78E-06,1.78E-06,1.66E-06
G9,20,0.419047,1.78E-06,1.78E-06,1.66E-06
G9,21,0.419047,1.09E-06,1.07E-06,1.02E-06
G9,22,0.423882,1.08E-06,1.06E-06,1.00E-06
G9,23,0.419047,1.07E-06,1.06E-06,9.98E-07
G9,24,0.423882,1.07E-06,1.05E-06,9.96E-07
G9,25,0.423882,1.07E-06,1.05E-06,9.94E-07
G9,26,0.423882,1.07E-06,1.05E-06,9.92E-07
G9,27,0.423882,1.07E-06,1.05E-06,9.88E-07
G9,28,0.423882,1.07E-06,1.05E-06,9.88E-07
G9,29,0.423882,1.06E-06,1.04E-06,9.84E-07
G9,30,0.428717,1.06E-06,1.04E-06,9.85E-07
G9,31,0.423882,7.37E-07,7.15E-07,7.00E-07
G9,32,0.428717,7.24E-07,7.03E-07,6.81E-07
G9,33,0.433553,7.23E-07,7.01E-07,6.79E-07
G9,34,0.433553,7.20E-07,6.99E-07,6.76E-07
G9,35,0.433553,7.19E-07,6.96E-07,6.74E-07
G9,36,0.433553,7.18E-07,6.97E-07,6.74E-07
G9,37,0.428717,7.18E-07,6.96E-07,6.72E-07
G9,38,0.433553,7.16E-07,6.95E-07,6.73E-07
G9,39,0.428717,7.18E-07,6.93E-07,6.72E-07
G9,40,0.428717,7.17E-07,6.94E-07,6.70E-07
G9,41,0.423882,3.88E-07,3.72E-07,3.78E-07
H1,1,0.390036,3.21E-06,3.17E-06,3.70E-06
H1,2,0.394871,3.16E-06,3.28E-06,3.09E-06
H1,3,0.399706,3.13E-06,3.33E-06,3.07E-06
H1,4,0.399706,3.12E-06,3.34E-06,3.05E-06
H1,5,0.399706,3.11E-06,3.33E-06,3.03E-06
H1,6,0.404542,3.10E-06,3.32E-06,3.02E-06
H1,7,0.404542,3.09E-06,3.32E-06,3.01E-06
H1,8,0.404542,3.09E-06,3.31E-06,3.00E-06
H1,9,0.409377,3.08E-06,3.30E-06,2.99E-06
H1,10,0.409377,3.08E-06,3.29E-06,2.98E-06
H1,11,0.414212,1.80E-06,1.83E-06,1.77E-06
H1,12,0.414212,1.78E-06,1.82E-06,1.75E-06
H1,13,0.414212,1.78E-06,1.81E-06,1.74E-06
H1,14,0.419047,1.77E-06,1.81E-06,1.74E-06
H1,15,0.419047,1.77E-06,1.80E-06,1.73E-06
H1,16,0.419047,1.77E-06,1.80E-06,1.73E-06
H1,17,0.419047,1.77E-06,1.80E-06,1.73E-06
H1,18,0.419047,1.76E-06,1.79E-06,1.73E-06
H1,19,0.419047,1.77E-06,1.79E-06,1.72E-06
H1,20,0.419047,1.76E-06,1.79E-06,1.72E-06
H1,21,0.423882,1.12E-06,1.08E-06,1.11E-06
H1,22,0.423882,1.10E-06,1.07E-06,1.09E-06
H1,23,0.423882,1.10E-06,1.07E-06,1.09E-06
H1,24,0.423882,1.10E-06,1.06E-06,1.08E-06
H1,25,0.423882,1.10E-06,1.06E-06,1.08E-06
H1,26,0.423882,1.10E-06,1.06E-06,1.08E-06
H1,27,0.423882,1.09E-06,1.06E-06,1.08E-06
H1,28,0.423882,1.09E-06,1.06E-06,1.07E-06
H1,29,0.428717,1.09E-06,1.05E-06,1.07E-06
H1,30,0.423882,1.09E-06,1.05E-06,1.07E-06
H1,31,0.438388,7.74E-07,7.10E-07,7.63E-07
H1,32,0.433553,7.62E-07,6.98E-07,7.44E-07
H1,33,0.438388,7.58E-07,6.95E-07,7.42E-07
H1,34,0.438388,7.57E-07,6.95E-07,7.39E-07
H1,35,0.433553,7.57E-07,6.92E-07,7.39E-07
H1,36,0.433553,7.56E-07,6.92E-07,7.37E-07
H1,37,0.433553,7.56E-07,6.92E-07,7.38E-07
H1,38,0.433553,7.55E-07,6.89E-07,7.36E-07
H1,39,0.438388,7.55E-07,6.89E-07,7.36E-07
H1,40,0.438388,7.54E-07,6.87E-07,7.35E-07
H1,41,0.433553,3.80E-07,3.15E-07,4.25E-07
H10,1,0.390036,3.30E-06,3.19E-06,3.86E-06
H10,2,0.394871,3.28E-06,3.28E-06,3.21E-06
H10,3,0.394871,3.26E-06,3.37E-06,3.20E-06
H10,4,0.394871,3.24E-06,3.38E-06,3.19E-06
H10,5,0.399706,3.24E-06,3.38E-06,3.18E-06
H10,6,0.399706,3.23E-06,3.38E-06,3.22E-06
H10,7,0.399706,3.22E-06,3.38E-06,3.18E-06
H10,8,0.404542,3.22E-06,3.37E-06,3.16E-06
H10,9,0.404542,3.22E-06,3.37E-06,3.15E-06
H10,10,0.404542,3.21E-06,3.36E-06,3.14E-06
H10,11,0.404542,1.78E-06,1.85E-06,1.83E-06
H10,12,0.409377,1.77E-06,1.84E-06,1.80E-06
H10,13,0.409377,1.76E-06,1.84E-06,1.80E-06
H10,14,0.414212,1.76E-06,1.83E-06,1.79E-06
H10,15,0.409377,1.76E-06,1.83E-06,1.78E-06
H10,16,0.414212,1.76E-06,1.83E-06,1.78E-06
H10,17,0.409377,1.76E-06,1.82E-06,1.78E-06
H10,18,0.414212,1.75E-06,1.82E-06,1.77E-06
H10,19,0.414212,1.75E-06,1.82E-06,1.77E-06
H10,20,0.414212,1.75E-06,1.82E-06,1.76E-06
H10,21,0.419047,1.07E-06,1.08E-06,1.13E-06
H10,22,0.419047,1.06E-06,1.07E-06,1.11E-06
H10,23,0.419047,1.06E-06,1.07E-06,1.10E-06
H10,24,0.419047,1.05E-06,1.06E-06,1.09E-06
H10,25,0.419047,1.05E-06,1.06E-06,1.09E-06
H10,26,0.419047,1.05E-06,1.06E-06,1.09E-06
H10,27,0.423882,1.05E-06,1.06E-06,1.08E-06
H10,28,0.419047,1.05E-06,1.06E-06,1.08E-06
H10,29,0.423882,1.05E-06,1.05E-06,1.10E-06
H10,30,0.423882,1.05E-06,1.05E-06,1.08E-06
H10,31,0.428717,7.17E-07,7.00E-07,7.73E-07
H10,32,0.423882,7.07E-07,6.88E-07,7.54E-07
H10,33,0.423882,7.03E-07,6.86E-07,7.46E-07
H10,34,0.423882,7.01E-07,6.85E-07,7.54E-07
H10,35,0.423882,7.01E-07,6.82E-07,7.53E-07
H10,36,0.428717,7.01E-07,6.81E-07,7.53E-07
H10,37,0.419047,7.00E-07,6.80E-07,7.59E-07
H10,38,0.423882,7.00E-07,6.79E-07,7.49E-07
H10,39,0.423882,6.99E-07,6.78E-07,7.50E-07
H10,40,0.423882,6.97E-07,6.76E-07,7.50E-07
H10,41,0.433553,3.80E-07,3.40E-07,4.86E-07
H11,1,0.390036,3.38E-06,3.99E-06,3.86E-06
H11,2,0.394871,3.36E-06,4.09E-06,2.60E-06
H11,3,0.394871,3.34E-06,4.14E-06,2.59E-06
H11,4,0.399706,3.34E-06,3.25E-06,2.33E-06
H11,5,0.399706,3.33E-06,3.40E-06,2.34E-06
H11,6,0.399706,3.32E-06,3.44E-06,2.38E-06
H11,7,0.404542,3.32E-06,3.45E-06,2.36E-06
H11,8,0.404542,3.31E-06,3.46E-06,2.37E-06
H11,9,0.404542,3.31E-06,3.46E-06,2.37E-06
H11,10,0.404542,3.30E-06,3.46E-06,2.36E-06
H11,11,0.409377,1.86E-06,1.95E-06,1.54E-06
H11,12,0.409377,1.84E-06,1.95E-06,1.52E-06
H11,13,0.409377,1.83E-06,1.95E-06,1.50E-06
H11,14,0.409377,1.83E-06,1.94E-06,1.49E-06
H11,15,0.414212,1.83E-06,1.94E-06,1.49E-06
H11,16,0.414212,1.83E-06,1.93E-06,1.49E-06
H11,17,0.409377,1.82E-06,1.92E-06,1.48E-06
H11,18,0.414212,1.82E-06,1.92E-06,1.48E-06
H11,19,0.414212,1.82E-06,1.91E-06,1.49E-06
H11,20,0.414212,1.82E-06,1.91E-06,1.47E-06
H11,21,0.419047,1.12E-06,1.16E-06,1.12E-06
H11,22,0.419047,1.10E-06,1.15E-06,1.04E-06
H11,23,0.419047,1.10E-06,1.14E-06,1.04E-06
H11,24,0.419047,1.10E-06,1.14E-06,1.04E-06
H11,25,0.419047,1.09E-06,1.13E-06,1.04E-06
H11,26,0.423882,1.09E-06,1.13E-06,1.04E-06
H11,27,0.419047,1.09E-06,1.12E-06,1.03E-06
H11,28,0.419047,1.09E-06,1.12E-06,1.02E-06
H11,29,0.423882,1.09E-06,1.12E-06,1.02E-06
H11,30,0.423882,1.09E-06,1.11E-06,1.02E-06
H11,31,0.423882,7.58E-07,7.77E-07,8.96E-07
H11,32,0.423882,7.46E-07,7.63E-07,7.84E-07
H11,33,0.423882,7.44E-07,7.57E-07,8.35E-07
H11,34,0.428717,7.42E-07,7.53E-07,8.96E-07
H11,35,0.428717,7.43E-07,7.48E-07,8.40E-07
H11,36,0.428717,7.41E-07,7.51E-07,7.84E-07
H11,37,0.428717,7.41E-07,7.47E-07,7.84E-07
H11,38,0.428717,7.39E-07,7.43E-07,7.84E-07
H11,39,0.428717,7.39E-07,7.41E-07,7.84E-07
H11,40,0.428717,7.40E-07,7.38E-07,7.60E-07
H11,41,0.438388,4.07E-07,4.80E-07,9.52E-07
H12,1,0.375531,3.56E-06,1.47E-05,4.42E-06
H12,2,0.380366,3.56E-06,1.53E-05,2.07E-06
H12,3,0.380366,3.54E-06,8.85E-06,2.04E-06
H12,4,0.380366,3.53E-06,6.19E-06,2.03E-06
H12,5,0.385201,3.52E-06,6.19E-06,2.03E-06
H12,6,0.390036,3.51E-06,4.98E-06,2.03E-06
H12,7,0.390036,3.50E-06,4.98E-06,2.02E-06
H12,8,0.390036,3.49E-06,4.98E-06,2.02E-06
H12,9,0.390036,3.48E-06,2.12E-06,2.01E-06
H12,10,0.394871,3.47E-06,2.12E-06,2.01E-06
H12,11,0.399706,1.96E-06,2.12E-06,1.21E-06
H12,12,0.399706,1.95E-06,3.81E-06,1.19E-06
H12,13,0.399706,1.94E-06,3.81E-06,1.19E-06
H12,14,0.399706,1.94E-06,3.81E-06,1.18E-06
H12,15,0.404542,1.93E-06,3.70E-06,1.18E-06
H12,16,0.404542,1.93E-06,3.36E-06,1.17E-06
H12,17,0.404542,1.93E-06,3.14E-06,1.17E-06
H12,18,0.404542,1.92E-06,3.14E-06,1.17E-06
H12,19,0.404542,1.92E-06,3.14E-06,1.17E-06
H12,20,0.399706,1.92E-06,2.97E-06,1.16E-06
H12,21,0.409377,1.19E-06,2.80E-06,7.97E-07
H12,22,0.409377,1.17E-06,2.80E-06,7.78E-07
H12,23,0.409377,1.17E-06,2.91E-06,7.71E-07
H12,24,0.409377,1.17E-06,2.69E-06,7.69E-07
H12,25,0.409377,1.16E-06,2.63E-06,7.64E-07
H12,26,0.409377,1.16E-06,2.58E-06,7.66E-07
H12,27,0.409377,1.16E-06,2.58E-06,7.62E-07
H12,28,0.409377,1.15E-06,2.46E-06,8.64E-07
H12,29,0.414212,1.15E-06,2.46E-06,7.71E-07
H12,30,0.409377,1.15E-06,2.46E-06,7.70E-07
H12,31,0.414212,8.06E-07,2.74E-06,6.47E-07
H12,32,0.414212,7.92E-07,2.35E-06,6.51E-07
H12,33,0.419047,7.87E-07,2.30E-06,5.96E-07
